nme_product,nme_target_scientific,nme_target,nme_crop,num_applic_dosage_min,num_applic_dosage_max,dsc_unit_mesure,dsc_applic_period,num_grace_period,,,,,,,,,,,,,,,
Basagran 60,Matricaria chamomilla,Manzanilla ,Pastura,0.8,0,L/ha,Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran 60,Ibicella lutea,Cuerno del diablo ,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran 60,Silybum marianum,Cardo asnal ,Maíz,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran 60,Silybum marianum,Cardo asnal ,Sorgo,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran 60,Bidens pilosa,Amor seco ,Arveja,1.6,0,L/ha,Aplicar cuando el cultivo alcance de 8-10 cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Maíz,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Lino,1.6,NULL,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha. ,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Amaranthus palmeri,Yuyo colorado,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Maíz,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Lino,1.6,NULL,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha. ,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Pastura,0.4,0.8,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Datura ferox,Chamico,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Brassica campestris,Nabo,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Lino,1.6,NULL,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha. ,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Pastura,0,NULL,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Maíz,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Brassica campestris,Nabo,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica campestris,Nabo,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Lino,1.6,NULL,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha. ,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Maíz,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Chenopodium quinoa,Quinoa,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha. ,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Pastura,0.4,0.8,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Sida rhombifolia,Afata,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Sida rhombifolia,Afata,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Poroto,1.6,0,L/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Maíz,1.6,0,L/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Lino,1.6,NULL,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha. ,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Pastura,0.4,0.8,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Tagetes minuta,Chinchilla,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Arroz,1.4,NULL,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas). ,,,,,,,,,,,,,,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Maní,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Soja,1,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones.,,,,,,,,,,,,,,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Papa,1.2,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Espárrago,1.6,NULL,L/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Frutales,1.6,2.4,L/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo. ,,,,,,,,,,,,,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Arveja,1.6,NULL,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Polygonum convolvulus,Enredadera anual,Cebolla,1.6,NULL,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
